regulon,target_gene
ATF3(+),PRICKLE1
ATF3(+),ANKRD11
ATF3(+),CA2
ATF3(+),RIPK2
ATF3(+),ITGAV
ATF3(+),RPS12
ATF3(+),MICAL3
ATF3(+),TP53BP2
ATF3(+),DDX42
ATF3(+),YTHDC1
ATF3(+),RALGPS2
ATF3(+),TFAP2B
ATF3(+),ERRFI1
ATF3(+),KCNQ2
ATF3(+),MYO18A
ATF3(+),SGK1
ATF3(+),JMJD1C
ATF3(+),CCDC59
ATF3(+),UBE2S
ATF3(+),GOLGB1
ATF3(+),AGTPBP1
ATF3(+),SMAP1
ATF3(+),MEGF9
ATF3(+),HSPA5
ATF3(+),ZEB2
ATF3(+),CDH6
ATF3(+),PCDH9
ATF3(+),PLPP1
ATF3(+),SRPK2
ATF3(+),SDCCAG8
ATF3(+),HIST1H3B
ATF3(+),TGFBR2
ATF3(+),MYO1E
ATF3(+),KDM5B
ATF3(+),UBE2D1
ATF3(+),LINC01198
ATF3(+),CDH19
ATF3(+),RALBP1
ATF3(+),HSPA4
ATF3(+),CLASP1
ATF3(+),NETO2
ATF3(+),SLC3A2
ATF3(+),MYC
ATF3(+),LPIN1
ATF3(+),SPTBN1
ATF3(+),TSC22D1
ATF3(+),RRAD
ATF3(+),CCAR1
ATF3(+),PNP
ATF3(+),ATF4
